,loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0,2.7330565452575684,0.617601752281189,0.8756189942359924,0.6639791131019592,0.5623995661735535,2.4740371704101562,0.1651475727558136,0.5079671144485474,0.1651475727558136,0.1651475727558136
1,1.7795307636260986,0.7381829023361206,0.9334596991539001,0.7688761949539185,0.7036020159721375,1.8472461700439453,0.39453125,0.6558355093002319,0.5343327522277832,0.3132595419883728
2,1.9771994352340698,0.7073178887367249,0.9191789627075195,0.7531872391700745,0.6605516672134399,2.132218360900879,0.5935329794883728,0.8168260455131531,0.5988236665725708,0.5855034589767456
3,1.8025805950164795,0.7401914596557617,0.9296539425849915,0.7691999673843384,0.7067822813987732,63.36893844604492,0.5821397304534912,0.8065861463546753,0.6054696440696716,0.5693359375
4,1.5388649702072144,0.779224693775177,0.9459577202796936,0.8063114881515503,0.7518411874771118,0.7095519304275513,0.7947048544883728,0.9378443360328674,0.8231171369552612,0.7518446445465088
5,1.3415696620941162,0.8107927441596985,0.9579124450683594,0.8351152539253235,0.7870581150054932,0.6649572849273682,0.7757161259651184,0.9462127685546875,0.7990831136703491,0.7565104365348816
6,1.5300880670547485,0.784145712852478,0.9488387703895569,0.8143463134765625,0.7521089911460876,25.043699264526367,0.6451823115348816,0.8263916373252869,0.6537012457847595,0.6400824785232544
7,1.4869086742401123,0.789803147315979,0.9493229985237122,0.8136094808578491,0.7640934586524963,0.6667940020561218,0.791015625,0.9467535018920898,0.7988671660423279,0.7804904580116272
8,1.3773177862167358,0.8009507060050964,0.9542465806007385,0.823723316192627,0.7780864834785461,0.7689962983131409,0.7146267294883728,0.9308208227157593,0.7606553435325623,0.6700303554534912
9,1.1690335273742676,0.8245179653167725,0.9651378393173218,0.8509663343429565,0.8018545508384705,0.6398354768753052,0.76953125,0.9477782845497131,0.7958158254623413,0.7388237714767456
10,1.4929990768432617,0.7795259952545166,0.9486570954322815,0.8129585385322571,0.749330461025238,1.834592342376709,0.6991102695465088,0.8697882890701294,0.7136674523353577,0.6799045205116272
11,1.1636015176773071,0.8247187733650208,0.9629323482513428,0.8531289100646973,0.8009507060050964,1.365587830543518,0.6644965410232544,0.8503962755203247,0.6789697408676147,0.6407334804534912
12,1.0017998218536377,0.8492233753204346,0.9715369939804077,0.8710098266601562,0.8266603946685791,0.5234521627426147,0.8196614384651184,0.9629873037338257,0.8461982011795044,0.7957899570465088
13,0.9384962916374207,0.8604713678359985,0.9743508696556091,0.8828028440475464,0.8384440541267395,0.7240996360778809,0.7535807490348816,0.9344009160995483,0.7852594256401062,0.7225477695465088
14,0.8874486088752747,0.8672335147857666,0.9764748811721802,0.8886123895645142,0.8487212061882019,0.46385976672172546,0.8718532919883728,0.9686898589134216,0.8910483717918396,0.845703125
15,0.838020384311676,0.876807689666748,0.9794715046882629,0.8957939743995667,0.8569898009300232,0.5833635926246643,0.8351779580116272,0.954323410987854,0.8562949299812317,0.8140190839767456
16,0.8294183015823364,0.8749330639839172,0.9790520668029785,0.8935256600379944,0.8565546274185181,0.6729967594146729,0.8030598759651184,0.947011411190033,0.8142296671867371,0.7885199785232544
17,0.7841071486473083,0.8831681609153748,0.9812192320823669,0.9016775488853455,0.8672670125961304,0.6731268763542175,0.7723524570465088,0.9453496932983398,0.7944355010986328,0.7497829794883728
18,0.795646071434021,0.8809922337532043,0.9802926778793335,0.8988608121871948,0.8663631677627563,1.1304242610931396,0.6612412929534912,0.9046372771263123,0.6661875247955322,0.6537543535232544
19,0.7791321873664856,0.8861810564994812,0.9813110828399658,0.9024737477302551,0.8707820177078247,0.4211176335811615,0.8846571445465088,0.9723992347717285,0.8947835564613342,0.8747829794883728
20,0.7668589353561401,0.8847415447235107,0.9816407561302185,0.9014104008674622,0.8686395287513733,0.5221832990646362,0.8235676884651184,0.9630782008171082,0.8351402878761292,0.8107638955116272
21,0.7523395419120789,0.8892608284950256,0.9823503494262695,0.9056119918823242,0.8745982646942139,0.5185926556587219,0.8215060830116272,0.964209794998169,0.8375914692878723,0.8075087070465088
22,0.7235365509986877,0.8911020159721375,0.9827972054481506,0.9075607061386108,0.8772094249725342,0.4057749807834625,0.8654513955116272,0.9778476357460022,0.8762542009353638,0.8528645634651184
23,2.0954830646514893,0.6817240715026855,0.9078227877616882,0.7254998087882996,0.6408920884132385,0.9153211116790771,0.701171875,0.917869508266449,0.7384318113327026,0.6631944179534912
24,1.5308239459991455,0.7708556652069092,0.9438377618789673,0.8033316135406494,0.732927143573761,0.486549973487854,0.8340928554534912,0.9688723683357239,0.8477237224578857,0.8203125
